Orf	Name	130min	170min	Overnight
WT	NA	1.181496625	0.851940185	2.574494682
YGL078C	DBP3	1.182524238	0.163437809	-2.877626374
YOL105C	WSC3	-0.690299506	0.378590095	0.585370508
YOR385W	YOR385W	0.337976253	-0.153111737	-0.451141694
YDR399W	HPT1	0.083426706	-0.602461114	-0.717888583
YHR042W	NCP1	NA	0.779569335	-0.231545997
YBR256C	RIB5	0.654818452	0.119475559	-0.848070863
YGR206W	MVB12	-0.24264424	0.351227885	0.535686733
YFL025C	BST1	-0.747279826	-0.16319748	-0.078411619
YPL215W	CBP3	-0.785465889	0.48963514	0.347743702
YMR241W	YHM2	-0.997025	-0.440081797	-0.606760196
YNL264C	PDR17	0.293019107	-0.25432765	-1.384036222
YLL032C	YLL032C	-0.098433324	-0.010236243	-0.746027893
YDR532C	KRE28	-0.205441977	1.070696652	-0.984076995
YNL127W	FAR11	-0.101484522	-0.239531697	0.353795217
YJR129C	EFM3	-0.694892446	-0.239630286	1.211369276
YAR027W	UIP3	0.460037225	0.3602127	-0.128682874
YOL007C	CSI2	-4.19051972	-3.200855531	-1.847754227
YGR040W	KSS1	-0.814193977	-0.993470056	-0.033726148
YER140W	EMP65	-1.020005689	0.30182953	0.566838195
YNL115C	YNL115C	NA	-0.07245328	0.795206819
YMR163C	INP2	-0.171312353	-0.118525637	0.542523569
YLR312W-A	MRPL15	0.517148594	0.258236585	-0.055733529
YHL014C	YLF2	-0.16013952	-0.095321184	-0.122147554
YKL143W	LTV1	-0.574139946	-0.471890456	-0.194270733
YPR079W	MRL1	-2.682633656	-0.425617562	0.066961898
YDR034W-B	YDR034W-B	0.703731908	1.440074094	0.44394988
YKR071C	DRE2	-0.438328279	-0.742822135	0.236815843
YFR053C	HXK1	-0.90045297	-0.59992498	-0.741626723
YOR285W	RDL1	1.776177937	1.533368883	0.319598274
YNR047W	FPK1	0.401822788	0.524508779	0.515741542
YDL043C	PRP11	-0.045076878	-0.211473466	-0.668237142
YJL080C	SCP160	-0.489688957	-0.427715906	-0.246218483
YGR286C	BIO2	-0.573166157	-0.274188538	0.469337187
YKL063C	YKL063C	0.718317375	-0.085964593	0.172820119
YER118C	SHO1	-1.357852338	-0.528617071	-0.385939426
YGL157W	ARI1	0.064718723	1.295433503	-1.313192909
YBR193C	MED8	2.463057724	1.116989268	NA
YMR278W	PRM15	0.214820309	-0.659746142	-0.838862984
YNL325C	FIG4	-0.070256963	-0.209487769	1.494718526
YHL008C	YHL008C	-0.104857098	-0.01876642	0.670391303
YDL223C	HBT1	-0.421967962	0.315536452	2.27333956
YNL221C	POP1	-0.160771751	0.082728924	1.005366502
YLR441C	RPS1A	-1.035217248	-1.316732997	-0.451924901
YDR225W	HTA1	1.263607414	0.891414441	1.745275357
YPR104C	FHL1	0.205086274	0.288473972	0.733983897
YPL151C	PRP46	0.043038208	0.138919723	0.221412724
YGR094W	VAS1	0.581727116	0.286265036	-0.594353544
YLR120C	YPS1	-0.663879231	-0.197992726	0.353976684
YER056C	FCY2	-1.879346334	-2.48648673	-1.397961792
YLR176C	RFX1	-0.869738042	-0.458722119	-0.662609842
YNL328C	MDJ2	0.120689912	-0.085886164	0.070929873
YKR082W	NUP133	-0.210635534	-0.180894293	-0.542606245
YOR118W	RTC5	-1.273120692	0.154921307	-0.221982873
YKR052C	MRS4	0.990254192	0.939959157	0.66665798
YGL206C	CHC1	1.62642559	2.098264062	-0.247740345
YNR023W	SNF12	0.880326958	0.769092743	0.521549439
YLR203C	MSS51	-0.241036013	0.084008454	-0.671759159
YGR085C	RPL11B	-0.167808786	-0.304829858	-0.189604072
YNL290W	RFC3	0.799146933	0.82946338	-0.436691222
YDL044C	MTF2	0.26574843	-0.260821248	-0.123934374
YDR164C	SEC1	1.00037738	0.364701262	-0.108421978
YBR031W	RPL4A	-0.245121081	-0.069454634	0.581167023
YDR075W	PPH3	-0.810863467	-0.074124176	0.498981807
YLL022C	HIF1	-0.293602751	-0.415506702	-0.957444207
YML024W	RPS17A	-0.47658474	-0.204043937	0.47466821
YDL144C	YDL144C	0.033558012	0.010491669	0.212870115
YLR451W	LEU3	0.562222505	0.729130081	1.762445162
YGR004W	PEX31	-0.199658316	0.208906142	0.349363122
YER152C	YER152C	0.53561561	0.24262247	-0.090970109
YBR199W	KTR4	-0.565621951	-0.555009594	-1.610513877
YGR147C	NAT2	-0.390335011	-0.071912398	-0.015475062
YDL115C	IWR1	-0.166575923	-0.544354066	-0.633172195
YGR200C	ELP2	-0.096404497	-0.247516489	-0.894342824
YGL061C	DUO1	NA	-0.017048461	0.65964068
YGL240W	DOC1	1.37844184	0.045935607	-0.031143236
YJR010W	MET3	0.077140499	-0.210627316	-0.215018874
YOL140W	ARG8	-0.069150207	-1.688018305	-0.828034218
YGL115W	SNF4	0.171707926	-0.297996373	0.015449434
YLR234W	TOP3	-0.037761891	0.117169342	1.956078204
YBR247C	ENP1	-0.465255224	0.020398909	-0.499064189
YDR059C	UBC5	0.111507953	-1.054474948	0.88256193
YJR024C	MDE1	-0.079721437	-0.483029581	-0.733863466
YCR012W	PGK1	0.175768105	0.876571357	-0.135461633
YNL030W	HHF2	0.993297287	1.165934378	0.464330658
YBR121C	GRS1	0.491074306	0.07040693	-0.52164889
YGR092W	DBF2	-2.395425983	0.411528407	-0.206832444
YKL181W	PRS1	-0.058279433	-0.0648287	-0.713739901
YGR043C	NQM1	-0.323765313	0.51638605	0.565399628
YPL008W	CHL1	0.375452147	0.740451011	2.086742189
YHR085W	IPI1	-0.468231809	-0.550949594	0.518676357
YJL123C	MTC1	0.279774316	0.730062927	0.455060768
YGL155W	CDC43	-0.597787839	-0.249501978	0.089041592
YDR074W	TPS2	0.38453942	1.47055821	-0.283498867
YOR346W	REV1	0.017980553	-0.584311074	-0.369235928
YMR243C	ZRC1	0.735518042	1.355116389	-1.1442641
YDR122W	KIN1	0.340262651	0.718499404	0.745496464
YMR139W	RIM11	0.502381029	-0.17002246	0.504430783
YOL129W	VPS68	0.192205947	0.336543735	0.166529972
YBR177C	EHT1	0.151782415	0.414456294	0.19053936
YER102W	RPS8B	-0.035623105	-0.037041556	0.135568494
YDL005C	MED2	-0.422582569	-0.307119962	-0.250001795
YPR100W	MRPL51	0.199420018	0.451886667	1.873197921
YDL181W	INH1	-0.326520954	0.212776321	1.168108226
YMR192W	GYL1	0.571230691	0.536453584	-0.391636445
YOR241W	MET7	-0.049962957	0.062186236	-0.248253761
YGL101W	YGL101W	0.013783031	-0.895622179	-0.59770001
YDL116W	NUP84	NA	0.460482798	0.049414419
YKL085W	MDH1	-0.933226256	0.407503669	-1.552375427
YER079W	YER079W	-0.231376232	0.226109236	-0.045381364
YGR215W	RSM27	0.665417272	0.794970223	1.053719414
YNR001C	CIT1	0.155970281	0.824021692	-0.108301788
YBR083W	TEC1	-0.455671821	0.319877372	0.735110893
YNL211C	YNL211C	-0.175916952	0.621369267	1.003426126
YKL007W	CAP1	2.641697561	1.933046707	-0.614174109
YKR086W	PRP16	-0.124718362	0.225862246	1.977783909
YBL061C	SKT5	NA	-0.556675748	-0.413155664
YJR145C	RPS4A	-0.405268523	-0.026833558	0.762333283
YNL124W	NAF1	-1.013970463	-0.067807473	0.288853736
YOL134C	YOL134C	0.456093914	0.685761169	0.783295184
YJR062C	NTA1	-0.011170039	-0.358490712	0.484944715
YDR348C	PAL1	1.00281587	1.797981939	0.565174123
YLR392C	ART10	-0.067136309	0.274168602	-0.831789882
YJL153C	INO1	-0.938745631	1.156979814	-0.097242682
YBL099W	ATP1	-1.415638784	-1.726782773	-2.125948031
YDL036C	PUS9	0.765267648	0.356307849	0.194183233
YPL222W	FMP40	-0.133383392	0.19255797	2.836225065
YIL047C	SYG1	NA	-0.733693953	0.059029402
YDR071C	PAA1	-0.221867575	0.562864465	-0.490352748
YLR056W	ERG3	0.617804453	-0.468988263	0.388630049
YNL143C	YNL143C	0.242423536	0.063570232	-1.143531149
YOR220W	RCN2	0.62103057	0.398062124	-0.093340497
YBL058W	SHP1	-0.117824756	0.243818636	-0.074341502
YPR156C	TPO3	-1.884933062	-3.196961229	-1.570327376
YBR065C	ECM2	-0.210390572	0.181179501	0.349106982
YFR050C	PRE4	0.915202096	0.298310486	-0.119841574
YFR010W	UBP6	0.527927763	-0.215342209	-0.385548219
YDR056C	YDR056C	0.522825219	0.931090502	-0.126802845
YGR112W	SHY1	-0.695888047	0.082678732	0.101992358
YAL044C	GCV3	0.063534964	0.387477843	1.567739142
YPL085W	SEC16	-0.202783881	-0.052611158	-1.253525037
YKL117W	SBA1	1.250815302	0.829348991	0.099658702
YJR133W	XPT1	0.008041764	-0.684758532	-0.71022248
YPL162C	YPL162C	-0.730457765	-0.719098057	-0.984509415
YPL058C	PDR12	-2.3028615	-0.309373063	-0.013070229
YGR083C	GCD2	-0.013231144	-0.279531961	-0.67416957
YMR204C	INP1	-1.597178082	-1.503553219	-0.734665423
YLR327C	TMA10	-1.384286063	-0.349049658	-1.476366038
YML021C	UNG1	NA	NA	-0.119918499
YDR127W	ARO1	0.282081032	0.270219161	-0.998407437
YIL130W	ASG1	0.241349833	0.439170958	0.170518841
YKL043W	PHD1	-0.646025095	-0.230624361	0.802381543
YGR165W	MRPS35	0.036337068	0.349804196	0.290092124
YLL048C	YBT1	-1.139727183	-0.687020878	-0.938984415
YMR230W	RPS10B	-0.274501067	-0.754059469	0.559671863
YGR177C	ATF2	-0.353349785	-0.270871372	-0.481784335
YFL018C	LPD1	-0.883925373	-0.948973168	-1.814164931
YGL119W	COQ8	-0.095196586	-0.088671516	-0.541178393
YFL023W	BUD27	-0.066232348	-0.633625544	-0.776519686
YDR194C	MSS116	-0.020993324	0.182024914	0.714730885
YKL094W	YJU3	1.194224958	-0.200277385	0.105271841
YIL067C	YIL067C	NA	-0.058258241	0.499352497
YHR121W	LSM12	0.685298659	0.030317678	0.238382481
YGL013C	PDR1	0.725090621	0.494668828	2.192967586
YPR062W	FCY1	0.436691094	-0.35714837	-0.423467589
YNR039C	ZRG17	-0.645523182	0.038192186	0.209696403
YJR050W	ISY1	0.090807878	0.251696064	-0.265126161
YJR076C	CDC11	1.839706339	1.490798004	0.215208446
YHR068W	DYS1	-0.078882793	-0.134603233	-0.004178595
YNL078W	NIS1	1.102942254	1.076887959	-0.931323483
YPR002W	PDH1	-0.266501972	-0.218329447	-1.363106276
YNL077W	APJ1	0.278679134	-0.146071403	-0.459071039
YFL013C	IES1	0.89382393	0.793418315	-0.59814856
YEL071W	DLD3	1.011707029	0.608182816	-0.561677047
YPL116W	HOS3	-0.098484712	-0.328146349	1.09963314
YDR353W	TRR1	1.302850885	0.924622972	-0.107836033
YKL187C	FAT3	0.094697942	0.177176067	-0.33309866
YDR050C	TPI1	1.723838827	1.327504308	-0.047739489
YPR051W	MAK3	0.205280026	-0.1094217	0.249296217
YJR117W	STE24	0.373984008	-0.200994377	-1.299071325
YGR151C	YGR151C	0.079565032	0.179534026	0.487707142
YJL197W	UBP12	-0.306353535	-0.338195427	1.863573386
YHR013C	ARD1	-0.042873018	-0.636929609	-0.165779337
YKR016W	MIC60	0.975053072	0.62176534	-0.633765402
YNL027W	CRZ1	-0.401604301	0.050239135	1.729125837
YPL202C	AFT2	-1.133467578	-0.566038071	-0.244034193
YMR149W	SWP1	-0.433226099	-0.499931921	-0.05419735
YMR076C	PDS5	0.503386643	0.251618741	-0.606257317
YLL060C	GTT2	-0.395779278	-0.455764619	0.431253676
YCR077C	PAT1	-0.161411079	-0.642180083	-0.169904479
YMR029C	FAR8	0.944361641	0.587321321	-0.390873562
YDR161W	YDR161W	-0.527774257	-0.945559301	-0.214596653
YPL081W	RPS9A	-0.415890127	-0.600891445	0.791724332
YMR242C	RPL20A	NA	-0.403992209	NA
YJL157C	FAR1	1.388816918	1.317192359	-0.582244228
YDL084W	SUB2	0.113161989	-0.034086054	-0.102537678
YPR035W	GLN1	-0.17542723	-0.750573223	1.206603094
YGR247W	CPD1	-0.337921196	-0.201417043	-0.497370276
YLL001W	DNM1	NA	-0.73440927	-0.352124362
YOR198C	BFR1	0.40644639	0.066842194	-0.202496353
YGR017W	YGR017W	0.129512709	-0.452989444	-0.263266547
YKR045C	YKR045C	-0.061412025	0.301017071	-0.411849548
YDR422C	SIP1	-0.556468598	-0.013925953	1.681578465
YMR091C	NPL6	0.704516637	1.06462262	0.001375632
YGR081C	SLX9	0.725773193	0.383709208	-1.034190702
YGL085W	LCL3	0.513124457	-0.155101542	-0.404875226
YOL084W	PHM7	-1.23788151	-0.33209479	0.940584252
YDR495C	VPS3	-0.093917145	0.518354735	-0.606689562
YLR035C-A	NA	-0.071958298	0.358557844	3.27243964
YFR002W	NIC96	NA	0.113286535	0.050669904
YJL039C	NUP192	0.196624062	0.295399329	-0.311024055
YOR288C	MPD1	0.564649843	-0.765302407	0.17503418
YHR143W-A	RPC10	-0.957104151	-1.447844013	-1.474839479
YML022W	APT1	0.933673325	0.806053348	0.183967037
YGR175C	ERG1	0.82634362	1.305446355	0.359140053
YGL137W	SEC27	0.849564608	0.921450602	-0.339780844
YDR450W	RPS18A	0.669599111	0.287113116	-0.551871504
YGL094C	PAN2	-0.215326043	2.944904813	-0.043025557
YBL071W-A	KTI11	-0.06026026	0.132402651	0.449826544
YHR046C	INM1	0.270671604	-0.252163832	-0.495985462
YNL191W	DUG3	-0.005208492	NA	-0.718953614
YAL002W	VPS8	-0.283644669	0.238200041	0.44209986
YDR098C	GRX3	-0.025214802	-0.105168858	-0.45124368
YBR248C	HIS7	-0.944937296	-0.232513987	-0.764052391
YJL024C	APS3	-0.323404353	-0.243745563	0.055708433
YDR316W	OMS1	-0.114290734	-0.121986538	0.830501972
YNL121C	TOM70	0.054471243	0.404103722	-1.05502484
YLR075W	RPL10	0.033844496	-0.500273979	-0.44169738
YGL234W	"ADE5,7"	1.134068657	0.385511816	-0.598840435
YHL003C	LAG1	0.337114218	0.074726486	-0.562256098
YAL024C	LTE1	0.081674325	-0.584399422	-0.674200579
YGR087C	PDC6	-1.417388753	-0.309173276	0.118225072
YLR068W	FYV7	-0.072393057	-0.431472528	0.358481362
YFR051C	RET2	0.747757819	0.856933993	0.337928092
YOR215C	AIM41	0.095243864	1.039222667	0.658336452
YLR016C	PML1	0.505070532	0.304385281	-0.832017909
YJR031C	GEA1	-0.553243792	-0.354486607	-0.387357564
YOL047C	LDS2	0.278857869	0.58594852	1.114193227
YLR325C	RPL38	-0.385994127	-0.461760058	0.844445088
YEL039C	CYC7	1.198811425	1.080681623	NA
YDR507C	GIN4	-0.134687155	0.229288973	2.131063613
YLR248W	RCK2	0.072883074	0.146288094	-0.758001509
YCL001W	RER1	-1.151628372	-1.401029692	-0.081196101
YPL211W	NIP7	NA	-0.452055177	-0.092682466
YDR063W	AIM7	0.607209336	0.494609497	0.579262879
YPR101W	SNT309	1.304290502	-1.235128925	2.070033771
YAL047C	SPC72	0.302372066	-0.01943685	-0.280838311
YKL110C	KTI12	0.004931724	-0.727374743	-0.074627547
YDR357C	CNL1	-0.175076776	0.083840396	0.803965904
YLR134W	PDC5	-2.016073853	-0.398326961	0.819891265
YKL095W	YJU2	0.721455683	-0.175186442	-0.029054677
YDR437W	GPI19	-0.202455084	0.510779837	0.057837536
YOR274W	MOD5	-0.327974054	-0.125552709	-0.010638202
YKR103W	NFT1	-1.30273179	-0.579365119	1.155748538
YJR017C	ESS1	0.016027746	0.063710215	-0.700231966
YDR204W	COQ4	0.514105975	1.011649028	-0.816899867
YDR062W	LCB2	0.568093219	0.390081561	-0.275665849
YER069W	"ARG5,6"	-0.355452571	-0.428023382	0.924538554
YMR142C	RPL13B	-0.016193356	-0.429991063	0.3851018
YDR472W	TRS31	-0.809908598	-0.7756487	-0.027522943
YMR291W	TDA1	0.846061093	1.03398815	0.081304314
YCL064C	CHA1	-0.390324192	0.689972865	1.562240038
YER105C	NUP157	0.562933363	0.759337514	-0.204209703
YIL021W	RPB3	0.085334454	-0.131455258	-0.342104773
YDR165W	TRM82	0.113197799	-0.252645104	-0.251992993
YML074C	FPR3	0.777312391	0.610518109	-1.471107347
YOR076C	SKI7	0.132999352	0.352913956	-0.432346064
YFR006W	YFR006W	-0.018487185	-0.22448927	-1.23274911
YKL073W	LHS1	-0.361437978	-0.938534637	0.879812419
YDR453C	TSA2	0.556936792	1.48942107	-0.958036804
YHR155W	YSP1	-0.587690277	-0.059452549	2.892682149
YDR238C	SEC26	0.368625195	0.610784071	-0.203637223
YPL067C	YPL067C	-0.627860952	-0.715290992	-1.475028746
YPL020C	ULP1	0.212023561	-0.059639521	-0.12176992
YOL070C	NBA1	0.902648697	-0.162980767	-0.861007025
YLR397C	AFG2	0.11905101	-0.235924698	-0.597057554
YDR261C	EXG2	-0.97912126	-0.319340255	-0.113247691
YDL130W-A	STF1	0.476424512	1.329947523	1.909214819
YBL024W	NCL1	1.079979853	1.172020632	-1.226130943
YKL189W	HYM1	0.031752339	0.303340075	0.159131905
YLR204W	QRI5	-0.260715807	0.388130678	1.385006617
YLR084C	RAX2	-1.739251389	-1.312720353	0.336356335
YKL041W	VPS24	-4.242176217	-5.314098851	-2.96507631
YER153C	PET122	-0.0101354	-0.298287012	-0.225554025
YHR098C	SFB3	-0.032564044	0.226087041	-0.361244243
YPR046W	MCM16	1.360033953	0.256412939	0.334286959
YAL043C	PTA1	-0.067609616	0.024179313	-0.689950406
YKL160W	ELF1	0.428931928	0.504033544	0.338895453
YDR174W	HMO1	3.315724602	4.662931003	-0.513544703
YJL021C	NA	1.487549889	2.307570421	-0.452800558
YLR129W	DIP2	0.640929274	0.372955664	0.232899219
YDL087C	LUC7	0.243020203	-0.254574236	-0.469348559
YML085C	TUB1	-0.437886019	0.312010016	-0.007665227
YLL038C	ENT4	-0.259804548	-0.329625746	-0.231467312
YBR252W	DUT1	0.320644912	-0.599318245	0.092957579
YPR016C	TIF6	0.504876039	0.613693593	NA
YNL003C	PET8	0.204647807	0.463136691	0.918267171
YJL056C	ZAP1	0.625857685	0.574757927	1.796891695
YCL029C	BIK1	0.166348687	-0.234361921	-0.364849249
YER043C	SAH1	-0.407262413	-0.527723986	-0.678841738
YOR188W	MSB1	-0.38586053	0.334132705	3.128814222
YPL037C	EGD1	-0.205386534	-0.301919861	-0.10977087
YJL148W	RPA34	-0.393353718	-0.108294939	-1.20294442
YIL137C	TMA108	0.302005691	-0.04645812	-0.864848577
YHR057C	CPR2	0.271226642	-0.278103614	0.269423898
YHR132C	ECM14	-0.107888643	-0.37414171	-0.328369873
YJL146W	IDS2	0.624120446	0.297043594	0.192547391
YOR353C	SOG2	-0.630227449	0.248818077	-0.245940991
YJR118C	ILM1	-0.856289437	-2.151876837	-0.715790399
YOL004W	SIN3	-0.154073515	0.069847592	0.951658804
YKR093W	PTR2	1.676283028	2.840195079	1.887812836
YDR400W	URH1	-0.424923108	-0.690709268	0.115300359
YBR112C	CYC8	1.408477103	1.389514875	-0.168317464
YBL103C	RTG3	-0.381874234	-0.120549442	-0.066142814
YGR210C	YGR210C	-0.850110523	-0.69283522	-0.394141173
YLR042C	YLR042C	1.609704861	0.758205732	1.87972421
YJL034W	KAR2	0.507810218	-0.383639657	0.123507546
YLR360W	VPS38	0.119207686	-0.356838032	-1.280230309
YOR297C	TIM18	-0.168714003	-0.339810281	-0.020130172
YDR485C	VPS72	-0.214876203	-0.03560443	-0.216874762
YGR234W	YHB1	-0.905125307	-0.53447873	1.85386989
YLR086W	SMC4	0.785639283	0.411852539	0.363592259
YOL041C	NOP12	-1.15646313	-1.295925625	-0.649699283
YPR091C	NVJ2	0.496503837	0.87019646	-0.492781624
YOR370C	MRS6	-0.212125816	-0.232822788	-0.290892723
YGR026W	YGR026W	-2.136738846	-2.216203666	-1.251927153
YBL068W	PRS4	0.179306671	-0.260178256	-0.603849194
YHR190W	ERG9	0.605122265	0.829081134	-0.664908386
YGR255C	COQ6	-0.141532084	-0.245478384	0.743252293
YMR110C	HFD1	-0.96337885	-0.662596461	-0.554750339
YBR095C	RXT2	0.311579755	0.470313496	0.22627024
YKL164C	PIR1	0.624775428	-0.781466099	1.449645241
YDR448W	ADA2	0.097665146	0.478474479	0.046728581
YER071C	TDA2	0.012592414	0.728023076	1.339986312
YGL167C	PMR1	0.704660744	1.38662796	-0.256155305
YCR004C	YCP4	0.030516804	0.642068508	1.117669262
YPL170W	DAP1	-0.386915003	-0.158203099	0.114093296
YPL029W	SUV3	-0.786390343	-0.304483196	-0.422432719
YGL233W	SEC15	-0.249359151	0.436516263	0.236221233
YPL254W	HFI1	-0.353792558	0.39819356	-0.130622744
YGL212W	VAM7	-0.434742852	-0.330855775	-0.036504978
YDR146C	SWI5	-0.175269408	-0.056213112	0.591377517
YKL053C-A	MDM35	0.846365498	0.447985326	1.328156814
YIL115C	NUP159	0.493796028	0.552779264	-0.471265997
YDR253C	MET32	-0.05590728	0.467297073	-0.422521847
YOR196C	LIP5	-0.644706991	-0.680230471	-0.33364222
YMR123W	PKR1	0.679312148	0.648487571	-0.00926404
YDR419W	RAD30	-0.589215432	-0.04311521	-0.042841019
YOR246C	ENV9	-0.154754609	-0.878954065	2.354071972
YPL068C	YPL068C	0.431095416	0.796339218	0.724217892
YGL090W	LIF1	-0.881073096	0.40497758	0.254772854
YPR191W	QCR2	-1.151790243	-0.574193646	-0.593260288
YOR133W	EFT1	1.602117119	1.020001449	-0.980512689
YHR045W	YHR045W	0.557403155	-0.060338087	0.150077539
YGR044C	RME1	0.597408188	-0.220987853	0.097525133
YIR036C	IRC24	0.856460993	1.346557875	-0.028451126
YPR188C	MLC2	1.276085303	1.02627576	0.983554081
YGR187C	HGH1	-0.304630362	-0.478361129	-0.312720988
YMR222C	FSH2	-0.486636485	0.182465659	0.201926039
YBL017C	PEP1	0.740239482	0.875730722	0.367960154
YGL070C	RPB9	0.31730825	0.385276348	0.307407865
YEL061C	CIN8	-1.251974387	-1.172935966	0.630117145
YLR424W	SPP382	-0.113445306	-0.095906986	0.096030949
YDR463W	STP1	-0.708072779	-0.495880821	0.206489781
YNL119W	NCS2	-0.874992394	-0.295559506	0.16180106
YML048W	GSF2	-0.778865812	0.318289753	0.237026681
YKL214C	YRA2	-0.054992444	0.109653635	-0.805634048
YML017W	PSP2	-1.237796032	0.070288162	-0.108964502
YAL019W	FUN30	0.382445463	0.421663702	1.567869822
YBR002C	RER2	-0.044126676	-0.343725335	-0.679828363
YKL205W	LOS1	-0.338484436	-0.057117571	1.732532284
YLR432W	IMD3	-0.4791341	-0.221400677	-0.343617347
YLL013C	PUF3	-0.697593663	-0.277022344	0.169973541
YOL021C	DIS3	-0.24174379	-0.138419013	-1.107690656
YDR384C	ATO3	-1.258188714	-1.649446056	-0.19199878
YJL217W	REE1	0.022143335	0.011289461	-1.094937785
YHL011C	PRS3	0.136542846	-0.424249606	-0.10259506
YDR189W	SLY1	NA	-0.278000138	0.042253706
YHR073W	OSH3	0.420369046	0.315500358	0.407110914
YGL151W	NUT1	-0.380795014	-0.172689932	1.543548962
YPR032W	SRO7	-0.115288154	0.111456026	0.168348188
YFL034W	YFL034W	1.105915145	0.951107402	1.461350024
YAL026C	DRS2	-0.119232617	0.771784458	-0.122833156
YMR297W	PRC1	0.375650609	0.320310809	-0.104541512
YER064C	VHR2	-0.817203352	0.168768229	-0.634386724
YHR149C	SKG6	1.115717345	1.421966121	-0.585614281
YOR228C	MCP1	-0.042351	0.34600427	0.06184904
YMR160W	YMR160W	0.180563631	-0.412839282	-1.153055994
YMR159C	ATG16	0.632990484	0.23571907	0.913721345
YMR079W	SEC14	0.204338356	0.666572636	0.368780559
YDR158W	HOM2	0.022160743	-0.322619235	-0.724846457
YBR007C	DSF2	-0.394273243	-0.432820786	-0.384163643
YER075C	PTP3	-0.218507159	-0.098397424	0.485885965
YBR254C	TRS20	-0.935458365	-0.894486686	0.342167536
YAL016W	TPD3	2.32800764	1.683343623	0.448669705
YML129C	COX14	-0.283262125	-0.286957528	0.075110897
YBL095W	YBL095W	1.19662516	0.49178865	-0.07541083
YNL157W	IGO1	0.434288156	0.157826269	0.358843999
YLL055W	YCT1	-0.342542518	-0.273769212	1.650631305
YPR063C	YPR063C	-0.34919541	0.195001118	0.142780937
YDR024W	FYV1	-0.005125695	0.395164713	0.457598285
YML060W	OGG1	-0.682148325	-0.131615472	0.618983282
YDR167W	TAF10	-0.007281211	0.356862226	NA
YPL079W	RPL21B	-0.30357929	-0.437433661	-0.21221156
YKL046C	DCW1	1.36066518	1.406864088	-0.348713293
YDR041W	RSM10	-0.464999382	0.459971862	-0.431668515
YCR046C	IMG1	0.490068596	0.3043346	0.796079013
YHR192W	LNP1	0.793651943	0.908169035	-0.052444944
YHR010W	RPL27A	-1.136448607	-2.353958479	-0.417124939
YKL139W	CTK1	0.891364803	0.672308311	-0.437629536
YBL022C	PIM1	-0.065533065	0.495006539	-0.044448334
YDR096W	GIS1	-0.091107257	0.233935957	1.534162933
YOR292C	YOR292C	0.476694418	-0.151701491	0.060638949
YIL154C	IMP2'	0.758548021	0.382684638	-0.489077282
YGR134W	CAF130	0.271141846	0.23634515	2.157408796
YGL116W	CDC20	1.132397887	-1.568435505	-0.224453373
YOL058W	ARG1	-0.381231069	-5.54282242	-1.115450085
YMR307W	GAS1	-1.878453077	-1.234947319	-0.121986537
YGL164C	YRB30	0.327763948	-0.451491377	-0.075261927
YNL036W	NCE103	0.327676677	-0.460360373	-0.44362425
YML100W	TSL1	1.277596921	2.535775059	0.801019233
YOL142W	RRP40	0.253744226	-0.002522283	-0.652586569
YNR040W	YNR040W	0.683682812	-0.245704898	-1.08969916
YDL136W	RPL35B	-0.246011508	-0.376099433	0.044073641
YDR231C	COX20	0.189801157	0.22792224	-0.153607644
YBR171W	SEC66	-0.193083096	-0.017223942	-0.19219379
YGR089W	NNF2	0.092443877	0.002548682	-0.148252012
YLR337C	VRP1	1.74147557	1.822239248	-0.859547721
YDL128W	VCX1	1.138463056	0.462895569	-0.395719984
YHR206W	SKN7	0.241916153	0.108392552	-0.08750158
YHR089C	GAR1	0.065771835	1.33577893	-0.163940303
YLL027W	ISA1	-0.586134781	-0.770148509	-0.589655733
YLR295C	ATP14	-1.046917258	0.054256221	0.324590798
YFL046W	FMP32	-0.571102396	0.047454425	-0.615506665
YLL040C	VPS13	0.017507164	0.151166587	-0.220868574
YBR218C	PYC2	0.24745273	0.73890771	0.379241858
YDR302W	GPI11	0.209683702	-0.148859981	-0.437970145
YJR136C	TTI2	-0.518573665	-0.294769812	0.592043093
YIL050W	PCL7	0.243854047	-0.679452864	0.199350725
YGR034W	RPL26B	-0.023028834	-0.275908159	-0.460033634
YBR061C	TRM7	0.025911425	-0.814599471	-0.014670153
YOL062C	APM4	0.250969809	0.616099661	-0.613267075
YAL015C	NTG1	-0.528347609	0.260125218	0.115559723
YLR105C	SEN2	-0.687582789	0.104070954	0.839635621
YKL126W	YPK1	0.268192761	-0.824822113	-0.344884884
YLR346C	YLR346C	0.550229046	0.633600218	0.733062129
YGL128C	CWC23	0.265151944	0.063356334	0.050491058
YBL032W	HEK2	-0.124265401	-0.258122792	-0.122637886
YKL106W	AAT1	-0.179282451	0.132511448	-0.103866674
YOR322C	LDB19	0.322864215	-0.120850044	-0.667041371
YLR450W	HMG2	0.456942862	1.377252948	0.116244799
YMR223W	UBP8	0.542728034	0.028721689	0.357002818
YDR323C	PEP7	-0.216952046	-0.766323298	-0.095961356
YLR187W	SKG3	0.576712778	0.197584356	0.397249442
YOR360C	PDE2	0.547376688	0.462068802	-0.12051659
YMR178W	YMR178W	-0.260246914	0.36335542	0.119472169
YLR066W	SPC3	-0.543229506	-0.531361387	-0.373425178
YBL026W	LSM2	0.474983612	0.14158021	1.132210405
YPR171W	BSP1	-0.702416018	1.170669745	0.281717594
